TIC_ID,Sector,p_r
4.276577780000000000e+08,2.400000000000000000e+01,5.765349999999999753e+00
4.276577780000000000e+08,2.500000000000000000e+01,5.765349999999999753e+00
8.321967500000000000e+07,1.700000000000000000e+01,1.026310000000000056e+00
8.321967500000000000e+07,1.800000000000000000e+01,1.026310000000000056e+00
8.321967500000000000e+07,2.400000000000000000e+01,1.026310000000000056e+00
3.513655470000000000e+08,1.800000000000000000e+01,2.644099999999999895e+01
3.513655470000000000e+08,2.400000000000000000e+01,2.644099999999999895e+01
3.513655470000000000e+08,2.500000000000000000e+01,2.644099999999999895e+01
4.614475580000000000e+08,1.700000000000000000e+01,6.344780000000000086e+00
4.614475580000000000e+08,1.800000000000000000e+01,6.344780000000000086e+00
4.614475580000000000e+08,2.400000000000000000e+01,6.344780000000000086e+00
4.614475580000000000e+08,2.500000000000000000e+01,6.344780000000000086e+00
4.205523120000000000e+08,1.700000000000000000e+01,4.353499999999999659e+01
4.205523120000000000e+08,1.800000000000000000e+01,4.353499999999999659e+01
4.205523120000000000e+08,2.400000000000000000e+01,4.353499999999999659e+01
4.205523120000000000e+08,2.500000000000000000e+01,4.353499999999999659e+01
2.848117200000000000e+08,1.800000000000000000e+01,2.099120000000000097e+00
2.848117200000000000e+08,2.400000000000000000e+01,2.099120000000000097e+00
2.848117200000000000e+08,2.500000000000000000e+01,2.099120000000000097e+00
2.406713260000000000e+08,1.700000000000000000e+01,2.758319999999999883e+00
5.235656100000000000e+07,1.800000000000000000e+01,2.644099999999999895e+01
5.235656100000000000e+07,2.400000000000000000e+01,2.644099999999999895e+01
5.235656100000000000e+07,2.500000000000000000e+01,2.644099999999999895e+01
1.962931290000000000e+08,1.700000000000000000e+01,1.934979999999999833e+01
4.204502950000000000e+08,1.700000000000000000e+01,4.008019999999999783e+01
4.204502950000000000e+08,1.800000000000000000e+01,4.008019999999999783e+01
4.204502950000000000e+08,2.400000000000000000e+01,4.008019999999999783e+01
2.021283320000000000e+08,1.700000000000000000e+01,3.237290000000000134e+01
4.316316460000000000e+08,1.700000000000000000e+01,1.132370000000000054e+01
4.445869650000000000e+08,1.800000000000000000e+01,1.702790000000000026e+00
4.445869650000000000e+08,2.400000000000000000e+01,1.702790000000000026e+00
4.445869650000000000e+08,2.500000000000000000e+01,1.702790000000000026e+00
2.406381610000000000e+08,1.700000000000000000e+01,1.275350000000000072e+01
2.026715280000000000e+08,1.700000000000000000e+01,7.442530000000000534e-01
5.204172400000000000e+07,1.800000000000000000e+01,2.543039999999999967e+00
5.204172400000000000e+07,2.400000000000000000e+01,2.543039999999999967e+00
5.204172400000000000e+07,2.500000000000000000e+01,2.543039999999999967e+00
4.454123210000000000e+08,1.700000000000000000e+01,1.291660000000000075e+01
4.454123210000000000e+08,1.800000000000000000e+01,1.291660000000000075e+01
2.855898780000000000e+08,1.800000000000000000e+01,1.359120000000000106e+00
2.855898780000000000e+08,2.400000000000000000e+01,1.359120000000000106e+00
2.855898780000000000e+08,2.500000000000000000e+01,1.359120000000000106e+00
5.217932800000000000e+07,1.800000000000000000e+01,1.430330000000000101e+00
5.217932800000000000e+07,2.400000000000000000e+01,1.430330000000000101e+00
5.217932800000000000e+07,2.500000000000000000e+01,1.430330000000000101e+00
4.032117850000000000e+08,1.700000000000000000e+01,3.136759999999999948e+01
3.465642090000000000e+08,1.700000000000000000e+01,1.248269999999999991e+00
3.465642090000000000e+08,2.400000000000000000e+01,1.248269999999999991e+00
3.468388500000000000e+08,1.700000000000000000e+01,1.166130000000000111e+00
3.468388500000000000e+08,2.400000000000000000e+01,1.166130000000000111e+00
2.022175350000000000e+08,1.700000000000000000e+01,1.135960000000000081e+00
2.407607740000000000e+08,1.700000000000000000e+01,6.770019999999999705e+00
8.397299900000000000e+07,1.700000000000000000e+01,1.291660000000000075e+01
8.397299900000000000e+07,1.800000000000000000e+01,1.291660000000000075e+01
8.397299900000000000e+07,2.400000000000000000e+01,1.291660000000000075e+01
2.832465060000000000e+08,1.800000000000000000e+01,1.132370000000000054e+01
2.832465060000000000e+08,2.400000000000000000e+01,1.132370000000000054e+01
2.832465060000000000e+08,2.500000000000000000e+01,1.132370000000000054e+01
2.027877490000000000e+08,1.700000000000000000e+01,8.486799999999999899e-01
3.787693250000000000e+08,1.700000000000000000e+01,1.239079999999999959e+00
3.787693250000000000e+08,1.800000000000000000e+01,1.239079999999999959e+00
3.787693250000000000e+08,2.400000000000000000e+01,1.239079999999999959e+00
3.787693250000000000e+08,2.500000000000000000e+01,1.239079999999999959e+00
2.019703600000000000e+08,1.700000000000000000e+01,2.171320000000000139e+00
4.400361770000000000e+08,1.700000000000000000e+01,2.393489999999999895e+01
2.023669540000000000e+08,1.700000000000000000e+01,1.379879999999999995e+01
2.521379980000000000e+08,1.700000000000000000e+01,5.228209999999999802e+00
2.521379980000000000e+08,1.800000000000000000e+01,5.228209999999999802e+00
4.204708100000000000e+08,1.700000000000000000e+01,4.764170000000000016e+01
4.204708100000000000e+08,1.800000000000000000e+01,4.764170000000000016e+01
4.204708100000000000e+08,2.400000000000000000e+01,4.764170000000000016e+01
4.204708100000000000e+08,2.500000000000000000e+01,4.764170000000000016e+01
3.790902840000000000e+08,1.800000000000000000e+01,2.451579999999999870e+01
3.790902840000000000e+08,2.400000000000000000e+01,2.451579999999999870e+01
3.790902840000000000e+08,2.500000000000000000e+01,2.451579999999999870e+01
4.706828720000000000e+08,1.700000000000000000e+01,1.078929999999999945e+00
4.706828720000000000e+08,1.800000000000000000e+01,1.078929999999999945e+00
2.406616440000000000e+08,1.700000000000000000e+01,5.255410000000000359e+00
1.346529600000000000e+07,1.700000000000000000e+01,5.211540000000000061e-01
1.346529600000000000e+07,1.800000000000000000e+01,5.211540000000000061e-01
1.346529600000000000e+07,2.400000000000000000e+01,5.211540000000000061e-01
2.828856360000000000e+08,1.700000000000000000e+01,3.989310000000000134e+00
2.828856360000000000e+08,1.800000000000000000e+01,3.989310000000000134e+00
2.828856360000000000e+08,2.400000000000000000e+01,3.989310000000000134e+00
4.446284690000000000e+08,1.800000000000000000e+01,6.486640000000000184e-01
4.446284690000000000e+08,2.400000000000000000e+01,6.486640000000000184e-01
4.446284690000000000e+08,2.500000000000000000e+01,6.486640000000000184e-01
1.912488740000000000e+08,1.700000000000000000e+01,1.706190000000000140e+01
3.071159950000000000e+08,1.700000000000000000e+01,1.059690000000000021e+00
3.071159950000000000e+08,1.800000000000000000e+01,1.059690000000000021e+00
3.121430090000000000e+08,1.700000000000000000e+01,4.549589999999999890e+01
3.121430090000000000e+08,1.800000000000000000e+01,4.549589999999999890e+01
2.564256440000000000e+08,1.800000000000000000e+01,6.666440000000000143e-01
2.564256440000000000e+08,2.400000000000000000e+01,6.666440000000000143e-01
2.564256440000000000e+08,2.500000000000000000e+01,6.666440000000000143e-01
3.050480440000000000e+08,1.700000000000000000e+01,8.237640000000000517e-01
3.050480440000000000e+08,1.800000000000000000e+01,8.237640000000000517e-01
1.968145750000000000e+08,1.700000000000000000e+01,4.693730000000000402e+00
1.968145750000000000e+08,1.800000000000000000e+01,4.693730000000000402e+00
4.316905020000000000e+08,1.700000000000000000e+01,3.912059999999999871e+00
4.316905020000000000e+08,2.400000000000000000e+01,3.912059999999999871e+00
2.563099340000000000e+08,1.800000000000000000e+01,1.398990000000000045e+01
2.563099340000000000e+08,2.400000000000000000e+01,1.398990000000000045e+01
2.563099340000000000e+08,2.500000000000000000e+01,1.398990000000000045e+01
2.016263540000000000e+08,1.700000000000000000e+01,3.581660000000000110e+01
3.266822090000000000e+08,1.700000000000000000e+01,7.204609999999999737e+00
3.266822090000000000e+08,2.400000000000000000e+01,7.204609999999999737e+00
4.189878920000000000e+08,1.700000000000000000e+01,5.096320000000000405e+00
4.189878920000000000e+08,1.800000000000000000e+01,5.096320000000000405e+00
4.189878920000000000e+08,2.400000000000000000e+01,5.096320000000000405e+00
2.409284770000000000e+08,1.700000000000000000e+01,2.268860000000000099e+00
2.409284770000000000e+08,1.800000000000000000e+01,2.268860000000000099e+00
2.409919250000000000e+08,1.700000000000000000e+01,6.114340000000000330e+00
2.409919250000000000e+08,1.800000000000000000e+01,6.114340000000000330e+00
4.280127970000000000e+08,1.700000000000000000e+01,1.641899999999999915e+00
4.280127970000000000e+08,1.800000000000000000e+01,1.641899999999999915e+00
4.280127970000000000e+08,2.400000000000000000e+01,1.641899999999999915e+00
4.280127970000000000e+08,2.500000000000000000e+01,1.641899999999999915e+00
3.058310740000000000e+08,1.700000000000000000e+01,5.398140000000000160e-01
2.407309100000000000e+08,1.700000000000000000e+01,1.069790000000000019e+00
2.386335050000000000e+08,1.700000000000000000e+01,1.024229999999999974e+00
4.226563700000000000e+08,1.700000000000000000e+01,3.237290000000000134e+01
4.226563700000000000e+08,1.800000000000000000e+01,3.237290000000000134e+01
4.226563700000000000e+08,2.400000000000000000e+01,3.237290000000000134e+01
4.226563700000000000e+08,2.500000000000000000e+01,3.237290000000000134e+01
3.546902450000000000e+08,1.700000000000000000e+01,5.343879999999999741e-01
3.546902450000000000e+08,1.800000000000000000e+01,5.343879999999999741e-01
3.546902450000000000e+08,2.400000000000000000e+01,5.343879999999999741e-01
4.211176600000000000e+08,1.700000000000000000e+01,5.513589999999999769e+00
4.211176600000000000e+08,1.800000000000000000e+01,5.513589999999999769e+00
4.211176600000000000e+08,2.400000000000000000e+01,5.513589999999999769e+00
4.453054300000000000e+08,1.700000000000000000e+01,5.367110000000000269e+00
4.453054300000000000e+08,1.800000000000000000e+01,5.367110000000000269e+00
4.314483010000000000e+08,1.700000000000000000e+01,6.760140000000000038e-01
4.314483010000000000e+08,2.400000000000000000e+01,6.760140000000000038e-01
2.020446210000000000e+08,1.700000000000000000e+01,6.305170000000000385e+00
3.518743260000000000e+08,1.800000000000000000e+01,7.329120000000000079e-01
3.518743260000000000e+08,2.400000000000000000e+01,7.329120000000000079e-01
3.518743260000000000e+08,2.500000000000000000e+01,7.329120000000000079e-01
1.911780030000000000e+08,1.700000000000000000e+01,2.157399999999999984e+00
3.323680600000000000e+08,1.700000000000000000e+01,7.958549999999999791e-01
3.323680600000000000e+08,1.800000000000000000e+01,7.958549999999999791e-01
2.409204900000000000e+08,1.700000000000000000e+01,4.764170000000000016e+01
2.409204900000000000e+08,1.800000000000000000e+01,4.764170000000000016e+01
4.353551300000000000e+08,1.700000000000000000e+01,1.135960000000000081e+00
4.353551300000000000e+08,1.800000000000000000e+01,1.135960000000000081e+00
4.353551300000000000e+08,2.400000000000000000e+01,1.135960000000000081e+00
4.316328430000000000e+08,1.700000000000000000e+01,9.545449999999999768e-01
3.683191840000000000e+08,1.700000000000000000e+01,1.387119999999999909e+00
3.683191840000000000e+08,1.800000000000000000e+01,1.387119999999999909e+00
3.683191840000000000e+08,2.400000000000000000e+01,1.387119999999999909e+00
3.683191840000000000e+08,2.500000000000000000e+01,1.387119999999999909e+00
5.279184000000000000e+07,1.800000000000000000e+01,2.699349999999999916e+00
5.279184000000000000e+07,2.400000000000000000e+01,2.699349999999999916e+00
5.279184000000000000e+07,2.500000000000000000e+01,2.699349999999999916e+00
1.303310200000000000e+07,1.700000000000000000e+01,6.507540000000000546e-01
1.303310200000000000e+07,1.800000000000000000e+01,6.507540000000000546e-01
1.303310200000000000e+07,2.400000000000000000e+01,6.507540000000000546e-01
1.346665800000000000e+07,1.700000000000000000e+01,1.803099999999999925e+00
1.346665800000000000e+07,1.800000000000000000e+01,1.803099999999999925e+00
1.346665800000000000e+07,2.400000000000000000e+01,1.803099999999999925e+00
2.700101420000000000e+08,1.700000000000000000e+01,1.028399999999999981e+00
2.700101420000000000e+08,1.800000000000000000e+01,1.028399999999999981e+00
2.700101420000000000e+08,2.400000000000000000e+01,1.028399999999999981e+00
2.727260960000000000e+08,1.700000000000000000e+01,4.549589999999999890e+01
2.727260960000000000e+08,1.800000000000000000e+01,4.549589999999999890e+01
2.727260960000000000e+08,2.400000000000000000e+01,4.549589999999999890e+01
3.683797370000000000e+08,1.700000000000000000e+01,1.008060000000000045e+01
3.683797370000000000e+08,1.800000000000000000e+01,1.008060000000000045e+01
3.683797370000000000e+08,2.400000000000000000e+01,1.008060000000000045e+01
8.314796600000000000e+07,1.700000000000000000e+01,4.549589999999999890e+01
8.314796600000000000e+07,1.800000000000000000e+01,4.549589999999999890e+01
8.314796600000000000e+07,2.400000000000000000e+01,4.549589999999999890e+01
2.797120340000000000e+08,1.700000000000000000e+01,7.172979999999999912e-01
2.797120340000000000e+08,1.800000000000000000e+01,7.172979999999999912e-01
2.797120340000000000e+08,2.400000000000000000e+01,7.172979999999999912e-01
2.797120340000000000e+08,2.500000000000000000e+01,7.172979999999999912e-01
2.591935280000000000e+08,1.700000000000000000e+01,9.545449999999999768e-01
3.271315740000000000e+08,1.700000000000000000e+01,3.031499999999999861e+00
3.271315740000000000e+08,2.400000000000000000e+01,3.031499999999999861e+00
2.406458340000000000e+08,1.700000000000000000e+01,9.482720000000000038e-01
2.686312450000000000e+08,1.700000000000000000e+01,1.491579999999999906e+00
2.686312450000000000e+08,1.800000000000000000e+01,1.491579999999999906e+00
2.686312450000000000e+08,2.400000000000000000e+01,1.491579999999999906e+00
3.768985510000000000e+08,1.700000000000000000e+01,4.549589999999999890e+01
3.768985510000000000e+08,1.800000000000000000e+01,4.549589999999999890e+01
3.768985510000000000e+08,2.400000000000000000e+01,4.549589999999999890e+01
3.274583830000000000e+08,1.700000000000000000e+01,6.879849999999999577e-01
3.274583830000000000e+08,2.400000000000000000e+01,6.879849999999999577e-01
3.682376900000000000e+08,1.700000000000000000e+01,2.642850000000000144e+00
3.682376900000000000e+08,1.800000000000000000e+01,2.642850000000000144e+00
3.682376900000000000e+08,2.400000000000000000e+01,2.642850000000000144e+00
3.682376900000000000e+08,2.500000000000000000e+01,2.642850000000000144e+00
2.014108620000000000e+08,1.700000000000000000e+01,3.245800000000000018e+00
2.707265190000000000e+08,1.700000000000000000e+01,5.900050000000000239e+00
2.707265190000000000e+08,1.800000000000000000e+01,5.900050000000000239e+00
2.707265190000000000e+08,2.400000000000000000e+01,5.900050000000000239e+00
1.914059050000000000e+08,1.700000000000000000e+01,1.022159999999999958e+00
4.202956450000000000e+08,1.700000000000000000e+01,1.214029999999999987e+01
4.202956450000000000e+08,1.800000000000000000e+01,1.214029999999999987e+01
4.202956450000000000e+08,2.400000000000000000e+01,1.214029999999999987e+01
4.202956450000000000e+08,2.500000000000000000e+01,1.214029999999999987e+01
3.682315170000000000e+08,1.700000000000000000e+01,3.237290000000000134e+01
3.682315170000000000e+08,1.800000000000000000e+01,3.237290000000000134e+01
3.682315170000000000e+08,2.400000000000000000e+01,3.237290000000000134e+01
3.682315170000000000e+08,2.500000000000000000e+01,3.237290000000000134e+01
3.458873830000000000e+08,2.400000000000000000e+01,1.863589999999999947e+01
8.422042100000000000e+07,1.700000000000000000e+01,5.990389999999999882e-01
8.422042100000000000e+07,1.800000000000000000e+01,5.990389999999999882e-01
8.422042100000000000e+07,2.400000000000000000e+01,5.990389999999999882e-01
4.204484570000000000e+08,1.700000000000000000e+01,2.342519999999999936e+00
4.204484570000000000e+08,1.800000000000000000e+01,2.342519999999999936e+00
4.204484570000000000e+08,2.400000000000000000e+01,2.342519999999999936e+00
3.513656410000000000e+08,1.800000000000000000e+01,2.644099999999999895e+01
3.513656410000000000e+08,2.400000000000000000e+01,2.644099999999999895e+01
3.513656410000000000e+08,2.500000000000000000e+01,2.644099999999999895e+01
2.855915250000000000e+08,1.800000000000000000e+01,5.241280000000000383e-01
2.855915250000000000e+08,2.400000000000000000e+01,5.241280000000000383e-01
2.855915250000000000e+08,2.500000000000000000e+01,5.241280000000000383e-01
4.707222700000000000e+08,1.700000000000000000e+01,7.940920000000000201e+00
4.707222700000000000e+08,1.800000000000000000e+01,7.940920000000000201e+00
4.707222700000000000e+08,2.400000000000000000e+01,7.940920000000000201e+00
4.451337040000000000e+08,1.700000000000000000e+01,8.602450000000000374e-01
4.451337040000000000e+08,1.800000000000000000e+01,8.602450000000000374e-01
2.408325300000000000e+08,1.700000000000000000e+01,4.764170000000000016e+01
2.408325300000000000e+08,1.800000000000000000e+01,4.764170000000000016e+01
2.019993330000000000e+08,1.700000000000000000e+01,4.764170000000000016e+01
3.449417800000000000e+08,2.400000000000000000e+01,1.633930000000000105e+00
1.767933060000000000e+08,1.600000000000000000e+01,8.977060000000000040e-01
1.767933060000000000e+08,1.700000000000000000e+01,8.977060000000000040e-01
4.168073350000000000e+08,1.700000000000000000e+01,1.829830000000000112e+01
4.168073350000000000e+08,2.400000000000000000e+01,1.829830000000000112e+01
4.316037300000000000e+08,1.700000000000000000e+01,3.237290000000000134e+01
4.316037300000000000e+08,2.400000000000000000e+01,3.237290000000000134e+01
3.978045440000000000e+08,1.700000000000000000e+01,3.912059999999999871e+00
3.978045440000000000e+08,1.800000000000000000e+01,3.912059999999999871e+00
3.978045440000000000e+08,2.400000000000000000e+01,3.912059999999999871e+00
3.978045440000000000e+08,2.500000000000000000e+01,3.912059999999999871e+00
2.843098790000000000e+08,1.700000000000000000e+01,2.568909999999999805e+00
2.843098790000000000e+08,1.800000000000000000e+01,2.568909999999999805e+00
2.843098790000000000e+08,2.400000000000000000e+01,2.568909999999999805e+00
4.345400810000000000e+08,1.700000000000000000e+01,2.338090000000000046e+01
4.345400810000000000e+08,1.800000000000000000e+01,2.338090000000000046e+01
4.345400810000000000e+08,2.400000000000000000e+01,2.338090000000000046e+01
6.511209800000000000e+07,1.700000000000000000e+01,1.202210000000000001e+00
6.511209800000000000e+07,2.400000000000000000e+01,1.202210000000000001e+00
4.401675240000000000e+08,1.700000000000000000e+01,3.288069999999999826e+00
2.408981760000000000e+08,1.700000000000000000e+01,4.922469999999999679e+00
2.408981760000000000e+08,1.800000000000000000e+01,4.922469999999999679e+00
2.019265250000000000e+08,1.700000000000000000e+01,5.000000000000000000e+01
3.781939060000000000e+08,1.700000000000000000e+01,1.438850000000000051e+01
3.781939060000000000e+08,1.800000000000000000e+01,1.438850000000000051e+01
3.781939060000000000e+08,2.400000000000000000e+01,1.438850000000000051e+01
4.315562450000000000e+08,1.700000000000000000e+01,1.069790000000000019e+00
4.315562450000000000e+08,2.400000000000000000e+01,1.069790000000000019e+00
1.770586490000000000e+08,1.700000000000000000e+01,1.158350000000000080e+01
1.966180640000000000e+08,1.700000000000000000e+01,2.715180000000000149e+01
1.327674300000000000e+07,1.700000000000000000e+01,1.478480000000000016e+00
1.327674300000000000e+07,1.800000000000000000e+01,1.478480000000000016e+00
1.327674300000000000e+07,2.400000000000000000e+01,1.478480000000000016e+00
6.556021400000000000e+07,1.700000000000000000e+01,1.066410000000000080e+00
6.556021400000000000e+07,2.400000000000000000e+01,1.066410000000000080e+00
2.798754520000000000e+08,1.700000000000000000e+01,4.764170000000000016e+01
2.798754520000000000e+08,1.800000000000000000e+01,4.764170000000000016e+01
2.798754520000000000e+08,2.400000000000000000e+01,4.764170000000000016e+01
2.798754520000000000e+08,2.500000000000000000e+01,4.764170000000000016e+01
2.520049360000000000e+08,1.700000000000000000e+01,1.119599999999999929e+00
2.520049360000000000e+08,2.400000000000000000e+01,1.119599999999999929e+00
2.721377790000000000e+08,1.700000000000000000e+01,5.000000000000000000e+01
2.721377790000000000e+08,1.800000000000000000e+01,5.000000000000000000e+01
2.721377790000000000e+08,2.400000000000000000e+01,5.000000000000000000e+01
1.772635080000000000e+08,1.700000000000000000e+01,7.004760000000000097e+00
2.022378620000000000e+08,1.700000000000000000e+01,5.576969999999999983e-01
2.026456290000000000e+08,1.700000000000000000e+01,1.018229999999999968e+01
1.966161630000000000e+08,1.700000000000000000e+01,2.234639999999999915e+01
2.022387400000000000e+08,1.700000000000000000e+01,1.303020000000000067e+00
4.401477040000000000e+08,1.700000000000000000e+01,1.145209999999999972e+01
3.776747360000000000e+08,1.700000000000000000e+01,2.728509999999999991e+00
3.776747360000000000e+08,1.800000000000000000e+01,2.728509999999999991e+00
4.260885200000000000e+08,1.700000000000000000e+01,8.334030000000000271e+00
4.260885200000000000e+08,1.800000000000000000e+01,8.334030000000000271e+00
4.260885200000000000e+08,2.400000000000000000e+01,8.334030000000000271e+00
4.260885200000000000e+08,2.500000000000000000e+01,8.334030000000000271e+00
4.189882810000000000e+08,1.700000000000000000e+01,5.153050000000000130e-01
4.189882810000000000e+08,1.800000000000000000e+01,5.153050000000000130e-01
4.189882810000000000e+08,2.400000000000000000e+01,5.153050000000000130e-01
2.407471960000000000e+08,1.700000000000000000e+01,7.362140000000000128e+00
5.405760000000000000e+07,1.800000000000000000e+01,9.114769999999999817e-01
5.405760000000000000e+07,2.400000000000000000e+01,9.114769999999999817e-01
5.405760000000000000e+07,2.500000000000000000e+01,9.114769999999999817e-01
2.020408410000000000e+08,1.700000000000000000e+01,2.543039999999999967e+00
2.025918120000000000e+08,1.700000000000000000e+01,5.831920000000000215e+00
1.911372750000000000e+08,1.700000000000000000e+01,7.415209999999999857e-01
1.964357270000000000e+08,1.700000000000000000e+01,7.442530000000000534e-01
4.032164450000000000e+08,1.700000000000000000e+01,1.469870000000000010e+00
4.032164450000000000e+08,2.400000000000000000e+01,1.469870000000000010e+00
2.697072160000000000e+08,1.700000000000000000e+01,2.644099999999999895e+01
2.697072160000000000e+08,1.800000000000000000e+01,2.644099999999999895e+01
2.697072160000000000e+08,2.400000000000000000e+01,2.644099999999999895e+01
4.700678660000000000e+08,1.700000000000000000e+01,1.174260000000000081e+00
4.700678660000000000e+08,2.400000000000000000e+01,1.174260000000000081e+00
5.397457700000000000e+07,1.800000000000000000e+01,2.315669999999999895e+00
5.397457700000000000e+07,2.400000000000000000e+01,2.315669999999999895e+00
5.397457700000000000e+07,2.500000000000000000e+01,2.315669999999999895e+00
1.773198310000000000e+08,1.700000000000000000e+01,4.549589999999999890e+01
2.022838890000000000e+08,1.700000000000000000e+01,5.000000000000000000e+01
4.286672370000000000e+08,1.700000000000000000e+01,4.353499999999999659e+01
4.286672370000000000e+08,1.800000000000000000e+01,4.353499999999999659e+01
4.286672370000000000e+08,2.400000000000000000e+01,4.353499999999999659e+01
4.286672370000000000e+08,2.500000000000000000e+01,4.353499999999999659e+01
3.660304660000000000e+08,1.700000000000000000e+01,1.598210000000000086e+01
3.660304660000000000e+08,1.800000000000000000e+01,1.598210000000000086e+01
3.660304660000000000e+08,2.400000000000000000e+01,1.598210000000000086e+01
3.660304660000000000e+08,2.500000000000000000e+01,1.598210000000000086e+01
4.033939660000000000e+08,1.700000000000000000e+01,1.845939999999999914e+00
4.033939660000000000e+08,1.800000000000000000e+01,1.845939999999999914e+00
4.033939660000000000e+08,2.400000000000000000e+01,1.845939999999999914e+00
4.285232260000000000e+08,1.700000000000000000e+01,4.153340000000000032e+00
4.285232260000000000e+08,1.800000000000000000e+01,4.153340000000000032e+00
4.285232260000000000e+08,2.400000000000000000e+01,4.153340000000000032e+00
4.285232260000000000e+08,2.500000000000000000e+01,4.153340000000000032e+00
3.772782590000000000e+08,1.700000000000000000e+01,6.304450000000000331e-01
3.772782590000000000e+08,1.800000000000000000e+01,6.304450000000000331e-01
3.772782590000000000e+08,2.400000000000000000e+01,6.304450000000000331e-01
2.020039610000000000e+08,1.700000000000000000e+01,1.503079999999999927e+01
3.325751860000000000e+08,1.800000000000000000e+01,5.900050000000000239e+00
4.065960590000000000e+08,1.700000000000000000e+01,3.237290000000000134e+01
4.065960590000000000e+08,1.800000000000000000e+01,3.237290000000000134e+01
4.065960590000000000e+08,2.400000000000000000e+01,3.237290000000000134e+01
2.024141940000000000e+08,1.700000000000000000e+01,3.134990000000000165e+00
4.349859820000000000e+08,1.700000000000000000e+01,1.325559999999999938e+01
4.349859820000000000e+08,1.800000000000000000e+01,1.325559999999999938e+01
4.349859820000000000e+08,2.400000000000000000e+01,1.325559999999999938e+01
2.564245780000000000e+08,1.800000000000000000e+01,5.000000000000000000e+01
2.564245780000000000e+08,2.400000000000000000e+01,5.000000000000000000e+01
2.564245780000000000e+08,2.500000000000000000e+01,5.000000000000000000e+01
1.769071140000000000e+08,1.700000000000000000e+01,2.715180000000000149e+01
2.715340660000000000e+08,1.700000000000000000e+01,5.000000000000000000e+01
2.715340660000000000e+08,1.800000000000000000e+01,5.000000000000000000e+01
2.715340660000000000e+08,2.400000000000000000e+01,5.000000000000000000e+01
2.025124870000000000e+08,1.700000000000000000e+01,1.066410000000000080e+00
1.911402110000000000e+08,1.700000000000000000e+01,1.503079999999999927e+01
2.679856500000000000e+07,1.700000000000000000e+01,1.459639999999999915e+01
3.199192500000000000e+08,1.700000000000000000e+01,1.092940000000000023e+00
3.199192500000000000e+08,1.800000000000000000e+01,1.092940000000000023e+00
3.199192500000000000e+08,2.400000000000000000e+01,1.092940000000000023e+00
4.316900660000000000e+08,1.700000000000000000e+01,8.125000000000000000e-01
4.316900660000000000e+08,2.400000000000000000e+01,8.125000000000000000e-01
3.271306350000000000e+08,1.700000000000000000e+01,2.588659999999999961e+00
3.271306350000000000e+08,2.400000000000000000e+01,2.588659999999999961e+00
3.125521490000000000e+08,1.700000000000000000e+01,1.503079999999999927e+01
3.125521490000000000e+08,1.800000000000000000e+01,1.503079999999999927e+01
2.019374240000000000e+08,1.700000000000000000e+01,4.764170000000000016e+01
2.559706320000000000e+08,1.800000000000000000e+01,2.543039999999999967e+00
2.559706320000000000e+08,2.400000000000000000e+01,2.543039999999999967e+00
2.559706320000000000e+08,2.500000000000000000e+01,2.543039999999999967e+00
4.286641760000000000e+08,1.700000000000000000e+01,1.934979999999999833e+01
4.286641760000000000e+08,1.800000000000000000e+01,1.934979999999999833e+01
4.286641760000000000e+08,2.400000000000000000e+01,1.934979999999999833e+01
4.286641760000000000e+08,2.500000000000000000e+01,1.934979999999999833e+01
3.452066050000000000e+08,1.700000000000000000e+01,4.173619999999999663e+01
3.452066050000000000e+08,2.400000000000000000e+01,4.173619999999999663e+01
4.315788440000000000e+08,1.700000000000000000e+01,1.043279999999999985e+00
4.315788440000000000e+08,2.400000000000000000e+01,1.043279999999999985e+00
1.772457200000000000e+08,1.700000000000000000e+01,1.797269999999999968e+01
4.315278120000000000e+08,1.700000000000000000e+01,3.855049999999999955e+01
4.315278120000000000e+08,2.400000000000000000e+01,3.855049999999999955e+01
8.372842500000000000e+07,1.700000000000000000e+01,3.364739999999999842e+00
8.372842500000000000e+07,1.800000000000000000e+01,3.364739999999999842e+00
8.372842500000000000e+07,2.400000000000000000e+01,3.364739999999999842e+00
2.849153250000000000e+08,1.700000000000000000e+01,2.157399999999999984e+00
2.849153250000000000e+08,1.800000000000000000e+01,2.157399999999999984e+00
2.849153250000000000e+08,2.400000000000000000e+01,2.157399999999999984e+00
2.849153250000000000e+08,2.500000000000000000e+01,2.157399999999999984e+00
3.770351650000000000e+08,1.700000000000000000e+01,1.482820000000000027e+00
3.770351650000000000e+08,1.800000000000000000e+01,1.482820000000000027e+00
3.770351650000000000e+08,2.400000000000000000e+01,1.482820000000000027e+00
4.315137450000000000e+08,1.700000000000000000e+01,9.342390000000000416e-01
4.315137450000000000e+08,2.400000000000000000e+01,9.342390000000000416e-01
4.614743420000000000e+08,1.700000000000000000e+01,1.188069999999999959e+00
4.614743420000000000e+08,1.800000000000000000e+01,1.188069999999999959e+00
4.614743420000000000e+08,2.400000000000000000e+01,1.188069999999999959e+00
4.444060080000000000e+08,1.700000000000000000e+01,6.095220000000000082e-01
4.444060080000000000e+08,1.800000000000000000e+01,6.095220000000000082e-01
4.444060080000000000e+08,2.400000000000000000e+01,6.095220000000000082e-01
4.444060080000000000e+08,2.500000000000000000e+01,6.095220000000000082e-01
2.559782070000000000e+08,1.800000000000000000e+01,2.480589999999999851e+00
2.559782070000000000e+08,2.400000000000000000e+01,2.480589999999999851e+00
